Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),DistrictHeating:HVAC [J](Hourly),DistrictCooling:HVAC [J](Hourly) 
 01/16  13:00:00,6060880.530787205,0.0,6060880.530787205,0.0 
 01/16  14:00:00,6034299.796778121,0.0,6034299.796778121,0.0 
 01/16  15:00:00,6190123.234856434,0.0,6190091.282076621,0.0 
 01/16  16:00:00,5887223.49284922,0.0,5887223.4928492209,0.0 
 01/16  17:00:00,6222792.515005462,0.0,6222798.874475449,0.0 
 01/16  18:00:00,3008156.562005424,0.0,3008160.590230689,0.0 
 01/16  19:00:00,3561313.9552774515,0.0,3561313.9552774515,0.0 
 01/16  20:00:00,3569042.7444316416,0.0,3569042.7444316416,0.0 
 01/16  21:00:00,4379590.385162158,0.0,4379590.385162158,0.0 
 01/16  22:00:00,4657536.032874173,0.0,4657536.032874173,0.0 
 01/16  23:00:00,5179362.002272857,0.0,5179362.002272858,0.0 
 01/16  24:00:00,5808985.067811153,0.0,5808985.067811153,0.0 
 01/17  01:00:00,5884811.389788963,0.0,5884811.389788964,0.0 
 01/17  02:00:00,5998776.263197836,0.0,5998776.263197836,0.0 
 01/17  03:00:00,6086173.317907283,0.0,6086173.317907283,0.0 
 01/17  04:00:00,6163505.487790829,0.0,6163505.487790828,0.0 
 01/17  05:00:00,6205398.476048499,0.0,6205398.4760485,0.0 
 01/17  06:00:00,6335682.3973557469,0.0,6335682.397355747,0.0 
 01/17  07:00:00,6124919.121414378,0.0,6124919.121414378,0.0 
 01/17  08:00:00,5882928.717372462,0.0,5882928.717372462,0.0 
 01/17  09:00:00,6301424.5122013059,0.0,6301424.512201307,0.0 
 01/17  10:00:00,5717534.089418339,0.0,5717534.089418339,0.0 
 01/17  11:00:00,4652145.0865565179,0.0,4652145.086556518,0.0 
 01/17  12:00:00,3272266.9141047087,0.0,3272273.190203281,0.0 
 01/17  13:00:00,2625668.4665257649,0.0,2625668.4665257649,0.0 
 01/17  14:00:00,2313782.976127616,0.0,2313782.7526558309,0.0 
 01/17  15:00:00,2045816.6567517445,0.0,2045821.90264632,0.0 
 01/17  16:00:00,2044962.1043124698,0.0,2044959.883827311,0.0 
 01/17  17:00:00,1810375.199345293,0.0,1810360.3511676053,0.0 
 01/17  18:00:00,2392491.551497167,0.0,2392491.5514962456,0.0 
 01/17  19:00:00,3231440.721612002,0.0,3231440.721612002,0.0 
 01/17  20:00:00,3398705.8004124106,0.0,3398705.8004124106,0.0 
 01/17  21:00:00,4225338.957291397,0.0,4225338.957291396,0.0 
 01/17  22:00:00,4524283.064543754,0.0,4524283.064543754,0.0 
 01/17  23:00:00,4751350.652242988,0.0,4751350.652242987,0.0 
 01/17  24:00:00,5134222.713731566,0.0,5134222.713731566,0.0 
 01/18  01:00:00,5117095.696245336,0.0,5117095.696245336,0.0 
 01/18  02:00:00,5232078.132381859,0.0,5232078.132381859,0.0 
 01/18  03:00:00,5290310.343779763,0.0,5290310.343779763,0.0 
 01/18  04:00:00,5330189.812941258,0.0,5330189.812941257,0.0 
 01/18  05:00:00,5430452.518664123,0.0,5430452.518664123,0.0 
 01/18  06:00:00,5514333.044262312,0.0,5514333.044262312,0.0 
 01/18  07:00:00,5078491.516110327,0.0,5078491.516110327,0.0 
 01/18  08:00:00,4768239.796505066,0.0,4768239.796505066,0.0 
 01/18  09:00:00,5265592.1577456169,0.0,5265592.157745616,0.0 
 01/18  10:00:00,4680635.225063629,0.0,4680635.225063629,0.0 
 01/18  11:00:00,3622108.1240774269,0.0,3622108.1240774269,0.0 
 01/18  12:00:00,3977960.661787973,0.0,3977943.9756880549,0.0 
 01/18  13:00:00,5108610.934237889,0.0,5108610.934237888,0.0 
 01/18  14:00:00,4850520.202996697,0.0,4850520.202996698,0.0 
 01/18  15:00:00,4210723.749299961,0.0,4210665.574359973,0.0 
 01/18  16:00:00,4070932.5319453498,0.0,4070932.53194535,0.0 
 01/18  17:00:00,4245129.851677426,0.0,4245188.4981830869,0.0 
 01/18  18:00:00,2168498.5153637027,0.0,2168498.003627075,0.0 
 01/18  19:00:00,1919526.478963878,0.0,1919526.4789592578,0.0 
 01/18  20:00:00,1998076.734566835,0.0,1998076.734566835,0.0 
 01/18  21:00:00,2774117.703464045,0.0,2774117.703464045,0.0 
 01/18  22:00:00,3003908.1622475686,0.0,3003908.1622475686,0.0 
 01/18  23:00:00,3186494.0849233099,0.0,3186494.0849233099,0.0 
 01/18  24:00:00,3731201.2063290395,0.0,3731201.2063290395,0.0 
 01/19  01:00:00,3848464.2660934955,0.0,3848464.2660934955,0.0 
 01/19  02:00:00,3999618.4648626868,0.0,3999618.464862686,0.0 
 01/19  03:00:00,4155753.6106162278,0.0,4155753.6106162278,0.0 
 01/19  04:00:00,4176610.142514435,0.0,4176610.1425144348,0.0 
 01/19  05:00:00,4181368.089134963,0.0,4181368.0891349639,0.0 
 01/19  06:00:00,4301346.123673389,0.0,4301346.12367339,0.0 
 01/19  07:00:00,3980063.930589249,0.0,3980063.9305892486,0.0 
 01/19  08:00:00,3486206.2021585728,0.0,3486206.202158573,0.0 
 01/19  09:00:00,3951439.8161031838,0.0,3951439.8161031838,0.0 
 01/19  10:00:00,3731719.954235306,0.0,3731719.954235306,0.0 
 01/19  11:00:00,3329971.9225521257,0.0,3329971.9225521257,0.0 
 01/19  12:00:00,2207785.2627916049,0.0,2207765.398507552,0.0 
 01/19  13:00:00,1544689.603909216,0.0,1544689.6039092157,0.0 
 01/19  14:00:00,2620548.8322609106,0.0,2620495.6896964369,0.0 
 01/19  15:00:00,4684552.83870101,0.0,4684514.372506389,0.0 
 01/19  16:00:00,4079509.4292144274,0.0,4079509.4292144274,0.0 
 01/19  17:00:00,3374905.1617780996,0.0,3374871.4115448736,0.0 
 01/19  18:00:00,3872253.5575541455,0.0,3872253.557554146,0.0 
 01/19  19:00:00,2377391.458664146,0.0,2377388.9763124298,0.0 
 01/19  20:00:00,1720598.447351227,0.0,1720598.4424493178,0.0 
 01/19  21:00:00,2572015.055092762,0.0,2572015.0550927619,0.0 
 01/19  22:00:00,2890638.4808037627,0.0,2890638.4808037627,0.0 
 01/19  23:00:00,3192076.0558072288,0.0,3192076.0558072298,0.0 
 01/19  24:00:00,3574161.844410631,0.0,3574161.844410631,0.0 
 01/20  01:00:00,3634829.805517953,0.0,3634829.805517953,0.0 
 01/20  02:00:00,3719255.616479329,0.0,3719255.616479329,0.0 
 01/20  03:00:00,3796222.2398781494,0.0,3796222.2398781494,0.0 
 01/20  04:00:00,4022970.60275532,0.0,4022970.6027553195,0.0 
 01/20  05:00:00,4230601.627358438,0.0,4230601.627358438,0.0 
 01/20  06:00:00,4584730.803201808,0.0,4584730.803201808,0.0 
 01/20  07:00:00,4224684.037776155,0.0,4224684.037776155,0.0 
 01/20  08:00:00,4027580.0935070689,0.0,4027580.093507069,0.0 
 01/20  09:00:00,4637053.338535216,0.0,4637053.338535216,0.0 
 01/20  10:00:00,4051317.6997350815,0.0,4051317.6997350815,0.0 
 01/20  11:00:00,3015509.525056255,0.0,3015509.525056255,0.0 
 01/20  12:00:00,2374858.173503618,0.0,2374796.4580348178,0.0 
 01/20  13:00:00,3846556.618942558,0.0,3846556.600862372,0.0 
 01/20  14:00:00,3198084.802290026,0.0,3198084.802290026,0.0 
 01/20  15:00:00,3519625.581505045,0.0,3519617.188125383,0.0 
 01/20  16:00:00,3233499.1469741959,0.0,3233499.1469741959,0.0 
 01/20  17:00:00,874736.6640999892,0.0,874735.0861761203,0.0 
 01/20  18:00:00,1110683.868437458,0.0,1110683.8371408114,0.0 
 01/20  19:00:00,1682189.3556428853,0.0,1682148.1283817122,0.0 
 01/20  20:00:00,1842477.0931424704,0.0,1842477.0930115523,0.0 
 01/20  21:00:00,2567293.305066283,0.0,2567293.305066282,0.0 
 01/20  22:00:00,2719735.611961008,0.0,2719735.6119610078,0.0 
 01/20  23:00:00,3032201.8748531818,0.0,3032201.874853181,0.0 
 01/20  24:00:00,3588807.4256398708,0.0,3588807.4256398708,0.0 
 01/21  01:00:00,3723622.6011963488,0.0,3723622.601196348,0.0 
 01/21  02:00:00,3932398.4578387148,0.0,3932398.457838714,0.0 
 01/21  03:00:00,4119235.6767683716,0.0,4119235.676768371,0.0 
 01/21  04:00:00,4262648.775627113,0.0,4262648.775627113,0.0 
 01/21  05:00:00,4494948.532419968,0.0,4494948.532419968,0.0 
 01/21  06:00:00,4587183.488415678,0.0,4587183.488415678,0.0 
 01/21  07:00:00,4024371.5047806545,0.0,4024371.5047806545,0.0 
 01/21  08:00:00,3594541.9219658479,0.0,3594541.9219658479,0.0 
 01/21  09:00:00,4171652.3175633905,0.0,4171652.3175633905,0.0 
 01/21  10:00:00,4135551.866277272,0.0,4135551.866277272,0.0 
 01/21  11:00:00,3939757.901784229,0.0,3939762.9514280746,0.0 
 01/21  12:00:00,3166806.8116240345,0.0,3166814.633325857,0.0 
 01/21  13:00:00,3194214.507123364,0.0,3194214.5071233657,0.0 
 01/21  14:00:00,3614146.4026790477,0.0,3614146.402679048,0.0 
 01/21  15:00:00,3649946.766014801,0.0,3649954.9559314737,0.0 
 01/21  16:00:00,3764202.7496643869,0.0,3764202.7496643869,0.0 
 01/21  17:00:00,3572392.651990298,0.0,3572399.347237451,0.0 
 01/21  18:00:00,3785706.210193229,0.0,3785706.2101932286,0.0 
 01/21  19:00:00,4296960.646603946,0.0,4296960.646603946,0.0 
 01/21  20:00:00,4327295.442400951,0.0,4327295.442400951,0.0 
 01/21  21:00:00,5109298.015260763,0.0,5109298.015260763,0.0 
 01/21  22:00:00,5396857.743192254,0.0,5396857.743192252,0.0 
 01/21  23:00:00,5717345.810023034,0.0,5717345.810023035,0.0 
 01/21  24:00:00,6415631.390023485,0.0,6415631.390023485,0.0 
 01/22  01:00:00,6660255.703770874,0.0,6660255.703770874,0.0 
 01/22  02:00:00,6752076.610156843,0.0,6752076.610156843,0.0 
 01/22  03:00:00,6880520.224691842,0.0,6880520.224691842,0.0 
 01/22  04:00:00,7141920.860820895,0.0,7141920.860820895,0.0 
 01/22  05:00:00,5326689.8092415989,0.0,5326689.809241598,0.0 
 01/22  06:00:00,5970281.000680063,0.0,5970281.000680064,0.0 
 01/22  07:00:00,6986222.07187815,0.0,6986222.07187815,0.0 
 01/22  08:00:00,6480886.774093677,0.0,6480886.774093676,0.0 
 01/22  09:00:00,6744771.875722512,0.0,6744771.875722511,0.0 
 01/22  10:00:00,6310733.760684152,0.0,6310733.760684153,0.0 
 01/22  11:00:00,5844548.702713175,0.0,5844540.862917772,0.0 
 01/22  12:00:00,4993290.230925003,0.0,4993224.8330933409,0.0 
 01/22  13:00:00,4998842.726579697,0.0,4998842.726579697,0.0 
 01/22  14:00:00,5380641.260705088,0.0,5380641.260705088,0.0 
 01/22  15:00:00,5361455.530710426,0.0,5361390.265552106,0.0 
 01/22  16:00:00,5440627.91120044,0.0,5440627.9112004409,0.0 
 01/22  17:00:00,5200238.306589784,0.0,5200198.130086526,0.0 
 01/22  18:00:00,5378409.818032745,0.0,5378409.818032745,0.0 
 01/22  19:00:00,5791102.342508926,0.0,5791102.342508928,0.0 
 01/22  20:00:00,5693001.253640236,0.0,5693001.253640236,0.0 
 01/22  21:00:00,6357792.04101709,0.0,6357792.04101709,0.0 
 01/22  22:00:00,6511051.255628812,0.0,6511051.255628812,0.0 
 01/22  23:00:00,6727478.536745682,0.0,6727478.536745681,0.0 
 01/22  24:00:00,7238197.358587122,0.0,7238197.358587122,0.0 
 01/23  01:00:00,7315706.858508511,0.0,7315706.8585085109,0.0 
 01/23  02:00:00,7346409.728924755,0.0,7346409.728924755,0.0 
 01/23  03:00:00,7510691.2785676219,0.0,7510691.2785676219,0.0 
 01/23  04:00:00,7642459.142253717,0.0,7642459.142253717,0.0 
 01/23  05:00:00,7730456.080573099,0.0,7730456.080573099,0.0 
 01/23  06:00:00,7832592.261964559,0.0,7832592.2619645609,0.0 
 01/23  07:00:00,7346486.9246305399,0.0,7346486.92463054,0.0 
 01/23  08:00:00,6961961.97684766,0.0,6961961.976847659,0.0 
 01/23  09:00:00,7499860.372494796,0.0,7499860.372494797,0.0 
 01/23  10:00:00,7255765.082910249,0.0,7255765.082910249,0.0 
 01/23  11:00:00,6778632.881409824,0.0,6778632.881409824,0.0 
 01/23  12:00:00,5673120.533896569,0.0,5673158.85032391,0.0 
 01/23  13:00:00,5159789.111648921,0.0,5159789.111648921,0.0 
 01/23  14:00:00,5357423.653485251,0.0,5357423.653485251,0.0 
 01/23  15:00:00,5484181.055449129,0.0,5484214.743724607,0.0 
 01/23  16:00:00,5636491.106035244,0.0,5636491.106035244,0.0 
 01/23  17:00:00,5466105.940035261,0.0,5466122.73278952,0.0 
 01/23  18:00:00,5689395.0564412199,0.0,5689395.0564412199,0.0 
 01/23  19:00:00,6220426.9206418809,0.0,6220426.920641881,0.0 
 01/23  20:00:00,6200243.587607732,0.0,6200243.587607732,0.0 
 01/23  21:00:00,6885450.342275428,0.0,6885450.342275428,0.0 
 01/23  22:00:00,7080098.714795461,0.0,7080098.714795461,0.0 
 01/23  23:00:00,7404725.088686524,0.0,7404725.088686524,0.0 
 01/23  24:00:00,8107470.903627987,0.0,8107470.903627987,0.0 
 01/24  01:00:00,8316549.669488394,0.0,8316549.669488394,0.0 
 01/24  02:00:00,8455414.687030146,0.0,8455414.687030146,0.0 
 01/24  03:00:00,8591275.749352634,0.0,8591275.749352633,0.0 
 01/24  04:00:00,8709702.644537483,0.0,8709702.644537483,0.0 
 01/24  05:00:00,8877925.678642728,0.0,8877925.678642728,0.0 
 01/24  06:00:00,8920528.381634778,0.0,8920528.381634778,0.0 
 01/24  07:00:00,8382447.368832207,0.0,8382447.368832206,0.0 
 01/24  08:00:00,7995542.317872608,0.0,7995542.317872609,0.0 
 01/24  09:00:00,8551901.045033692,0.0,8551901.045033692,0.0 
 01/24  10:00:00,8407106.497093253,0.0,8407106.497093253,0.0 
 01/24  11:00:00,8002832.7197835049,0.0,8002820.237531085,0.0 
 01/24  12:00:00,7164431.485370885,0.0,7164377.782300526,0.0 
 01/24  13:00:00,6749144.486121958,0.0,6749144.486121958,0.0 
 01/24  14:00:00,6868275.979622798,0.0,6868275.9796228,0.0 
 01/24  15:00:00,6721431.656332333,0.0,6721420.958417952,0.0 
 01/24  16:00:00,6791203.872718083,0.0,6791203.872718083,0.0 
 01/24  17:00:00,6817525.198754305,0.0,6817529.780893618,0.0 
 01/24  18:00:00,5099947.0650296029,0.0,5099947.0650296029,0.0 
 01/24  19:00:00,5603142.604282321,0.0,5603142.604282321,0.0 
 01/24  20:00:00,5560590.5378941339,0.0,5560590.5378941339,0.0 
 01/24  21:00:00,6240940.449365608,0.0,6240940.449365608,0.0 
 01/24  22:00:00,6408655.690724602,0.0,6408655.690724602,0.0 
 01/24  23:00:00,6625083.991410416,0.0,6625083.991410416,0.0 
 01/24  24:00:00,7114048.011017068,0.0,7114048.011017068,0.0 
 01/25  01:00:00,7234970.454891096,0.0,7234970.454891095,0.0 
 01/25  02:00:00,7383950.609012862,0.0,7383950.609012862,0.0 
 01/25  03:00:00,7498731.740748953,0.0,7498731.740748953,0.0 
 01/25  04:00:00,7629053.148282778,0.0,7629053.1482827779,0.0 
 01/25  05:00:00,7789372.263136527,0.0,7789372.263136527,0.0 
 01/25  06:00:00,7907189.529161431,0.0,7907189.52916143,0.0 
 01/25  07:00:00,7392139.050153064,0.0,7392139.050153065,0.0 
 01/25  08:00:00,6920025.345925329,0.0,6920025.345925329,0.0 
 01/25  09:00:00,8854742.190452889,0.0,8854742.190452889,0.0 
 01/25  10:00:00,8833297.7994278,0.0,8833297.799427798,0.0 
 01/25  11:00:00,8527582.85996401,0.0,8527579.307782975,0.0 
 01/25  12:00:00,7617670.491068227,0.0,7617664.864352409,0.0 
 01/25  13:00:00,7242542.340340619,0.0,7242542.34034062,0.0 
 01/25  14:00:00,7478836.507507689,0.0,7478836.507507689,0.0 
 01/25  15:00:00,7307216.756126982,0.0,7307215.673083816,0.0 
 01/25  16:00:00,7336244.687791438,0.0,7336244.687791438,0.0 
 01/25  17:00:00,7061292.438525521,0.0,7061276.766276118,0.0 
 01/25  18:00:00,7188932.390721869,0.0,7188932.390721867,0.0 
 01/25  19:00:00,7623921.019828409,0.0,7623921.01982841,0.0 
 01/25  20:00:00,7537996.311977007,0.0,7537996.311977008,0.0 
 01/25  21:00:00,8171869.098008352,0.0,8171869.098008352,0.0 
 01/25  22:00:00,8304652.220257185,0.0,8304652.220257185,0.0 
 01/25  23:00:00,8442954.946333817,0.0,8442954.946333819,0.0 
 01/25  24:00:00,8905936.596246669,0.0,8905936.596246671,0.0 
 01/26  01:00:00,8934656.105650442,0.0,8934656.10565044,0.0 
 01/26  02:00:00,8955868.516226657,0.0,8955868.516226657,0.0 
 01/26  03:00:00,8949096.241880423,0.0,8949096.24188042,0.0 
 01/26  04:00:00,8910405.342296005,0.0,8910405.342296005,0.0 
 01/26  05:00:00,8896518.484650156,0.0,8896518.484650156,0.0 
 01/26  06:00:00,9082799.673938252,0.0,9082799.673938249,0.0 
 01/26  07:00:00,8476025.697224053,0.0,8476025.697224055,0.0 
 01/26  08:00:00,7874776.794805065,0.0,7874776.794805065,0.0 
 01/26  09:00:00,8214248.639122191,0.0,8214248.639122191,0.0 
 01/26  10:00:00,7902538.524246518,0.0,7902538.524246518,0.0 
 01/26  11:00:00,7522167.861712796,0.0,7522146.862437749,0.0 
 01/26  12:00:00,6421724.963652613,0.0,6421650.106325744,0.0 
 01/26  13:00:00,6227228.204574765,0.0,6227228.204574765,0.0 
 01/26  14:00:00,6534172.183205131,0.0,6534172.183205131,0.0 
 01/26  15:00:00,6397407.393857477,0.0,6397383.618074098,0.0 
 01/26  16:00:00,6382535.042493796,0.0,6382535.042493794,0.0 
 01/26  17:00:00,6097362.438566176,0.0,6097355.9328471389,0.0 
 01/26  18:00:00,6244291.376065269,0.0,6244291.376065269,0.0 
 01/26  19:00:00,6627879.603491207,0.0,6627879.603491207,0.0 
 01/26  20:00:00,6555278.831696054,0.0,6555278.831696053,0.0 
 01/26  21:00:00,7277583.905506967,0.0,7277583.905506967,0.0 
 01/26  22:00:00,7499839.196785558,0.0,7499839.196785558,0.0 
 01/26  23:00:00,7667662.655523416,0.0,7667662.655523416,0.0 
 01/26  24:00:00,8055759.19732898,0.0,8055759.197328979,0.0 
 01/27  01:00:00,8124524.648553374,0.0,8124524.648553373,0.0 
 01/27  02:00:00,8173524.187283271,0.0,8173524.18728327,0.0 
 01/27  03:00:00,8182611.076280097,0.0,8182611.076280097,0.0 
 01/27  04:00:00,8235452.994679034,0.0,8235452.994679034,0.0 
 01/27  05:00:00,8363951.240677508,0.0,8363951.2406775089,0.0 
 01/27  06:00:00,8538219.455459606,0.0,8538219.455459606,0.0 
 01/27  07:00:00,8114529.3332314719,0.0,8114529.333231473,0.0 
 01/27  08:00:00,7662656.64035202,0.0,7662656.640352022,0.0 
 01/27  09:00:00,8228669.9331845869,0.0,8228669.933184588,0.0 
 01/27  10:00:00,8223860.258585669,0.0,8223860.258585669,0.0 
 01/27  11:00:00,7975322.223125471,0.0,7975345.208560772,0.0 
 01/27  12:00:00,7093175.998709152,0.0,7093266.673855295,0.0 
 01/27  13:00:00,6880295.450485356,0.0,6880295.450485357,0.0 
 01/27  14:00:00,7142692.738442662,0.0,7142692.738442662,0.0 
 01/27  15:00:00,7005532.009477384,0.0,7005573.958727685,0.0 
 01/27  16:00:00,6969671.075484608,0.0,6969671.075484609,0.0 
 01/27  17:00:00,6768631.174822742,0.0,6768621.195027858,0.0 
 01/27  18:00:00,7110160.58599476,0.0,7110160.58599476,0.0 
 01/27  19:00:00,7702845.768411617,0.0,7702845.768411616,0.0 
 01/27  20:00:00,7650261.286086913,0.0,7650261.286086913,0.0 
 01/27  21:00:00,8284800.298971292,0.0,8284800.298971292,0.0 
 01/27  22:00:00,8436605.485965178,0.0,8436605.485965178,0.0 
 01/27  23:00:00,8698362.93189139,0.0,8698362.93189139,0.0 
 01/27  24:00:00,8866280.36597757,0.0,8866280.36597757,0.0 
 01/28  01:00:00,7532794.189327501,0.0,7532794.189327501,0.0 
 01/28  02:00:00,7669340.022595035,0.0,7669340.022595035,0.0 
 01/28  03:00:00,7735892.705685278,0.0,7735892.705685278,0.0 
 01/28  04:00:00,7771994.525854522,0.0,7771994.5258545209,0.0 
 01/28  05:00:00,9093667.421460003,0.0,9093667.42146,0.0 
 01/28  06:00:00,9936624.048600624,0.0,9936624.048600622,0.0 
 01/28  07:00:00,9412499.501738545,0.0,9412499.501738543,0.0 
 01/28  08:00:00,8978684.689723107,0.0,8978684.689723107,0.0 
 01/28  09:00:00,9407354.901731125,0.0,9407354.901731125,0.0 
 01/28  10:00:00,9115567.427448519,0.0,9115567.427448519,0.0 
 01/28  11:00:00,8613124.859722075,0.0,8613099.063233152,0.0 
 01/28  12:00:00,7540511.134555553,0.0,7540426.459171801,0.0 
 01/28  13:00:00,7290023.163133577,0.0,7290023.163133577,0.0 
 01/28  14:00:00,7439078.662762954,0.0,7439078.662762954,0.0 
 01/28  15:00:00,7310400.94183686,0.0,7310452.373010278,0.0 
 01/28  16:00:00,7272716.227863415,0.0,7272716.227863416,0.0 
 01/28  17:00:00,7083836.686538742,0.0,7083796.565861018,0.0 
 01/28  18:00:00,7293215.409559893,0.0,7293215.409559894,0.0 
 01/28  19:00:00,7615668.545338795,0.0,7615668.5453387959,0.0 
 01/28  20:00:00,7390749.303835628,0.0,7390749.303835628,0.0 
 01/28  21:00:00,7916409.575315516,0.0,7916409.575315516,0.0 
 01/28  22:00:00,7931556.966062175,0.0,7931556.966062175,0.0 
 01/28  23:00:00,7946038.955099576,0.0,7946038.955099576,0.0 
 01/28  24:00:00,8274834.686281188,0.0,8274834.686281187,0.0 
 01/29  01:00:00,8253586.551713696,0.0,8253586.551713697,0.0 
 01/29  02:00:00,8218523.864981139,0.0,8218523.864981139,0.0 
 01/29  03:00:00,8180298.750175485,0.0,8180298.750175485,0.0 
 01/29  04:00:00,8189334.836703022,0.0,8189334.836703023,0.0 
 01/29  05:00:00,8252396.632003185,0.0,8252396.632003185,0.0 
 01/29  06:00:00,8368937.742234992,0.0,8368937.742234992,0.0 
 01/29  07:00:00,7895018.77545691,0.0,7895018.77545691,0.0 
 01/29  08:00:00,7465011.189174259,0.0,7465011.189174259,0.0 
 01/29  09:00:00,7923717.218162235,0.0,7923717.218162237,0.0 
 01/29  10:00:00,7689363.40932119,0.0,7689363.409321191,0.0 
 01/29  11:00:00,7302933.5339305,0.0,7302915.8926095259,0.0 
 01/29  12:00:00,6403100.396022772,0.0,6403038.935029804,0.0 
 01/29  13:00:00,6215886.212636669,0.0,6215886.212636669,0.0 
 01/29  14:00:00,6456728.201764366,0.0,6456728.201764366,0.0 
 01/29  15:00:00,6323029.656529511,0.0,6323020.5665012919,0.0 
 01/29  16:00:00,6256486.48085897,0.0,6256486.4808589699,0.0 
 01/29  17:00:00,5875363.762219437,0.0,5875342.850604983,0.0 
 01/29  18:00:00,5873825.182157739,0.0,5873825.182157738,0.0 
 01/29  19:00:00,6102615.0386004359,0.0,6102615.0386004359,0.0 
 01/29  20:00:00,5835492.869328157,0.0,5835492.869328157,0.0 
 01/29  21:00:00,6309590.35844777,0.0,6309590.35844777,0.0 
 01/29  22:00:00,6258552.365551422,0.0,6258552.365551421,0.0 
 01/29  23:00:00,6304409.018386155,0.0,6304409.018386155,0.0 
 01/29  24:00:00,6685478.848400802,0.0,6685478.848400803,0.0 
 01/30  01:00:00,6663595.512613905,0.0,6663595.512613907,0.0 
 01/30  02:00:00,6661171.631480266,0.0,6661171.631480266,0.0 
 01/30  03:00:00,6673768.590646287,0.0,6673768.590646287,0.0 
 01/30  04:00:00,6683273.0208784979,0.0,6683273.0208784979,0.0 
 01/30  05:00:00,6691432.7999131,0.0,6691432.7999131,0.0 
 01/30  06:00:00,6699314.489665146,0.0,6699314.489665147,0.0 
 01/30  07:00:00,6131829.243063363,0.0,6131829.243063364,0.0 
 01/30  08:00:00,5631776.048281467,0.0,5631776.048281467,0.0 
 01/30  09:00:00,6033141.362550406,0.0,6033141.362550406,0.0 
 01/30  10:00:00,5786078.908634019,0.0,5786078.908634019,0.0 
 01/30  11:00:00,5401990.206749421,0.0,5401998.00623525,0.0 
 01/30  12:00:00,4489963.724035926,0.0,4490000.228589894,0.0 
 01/30  13:00:00,4303652.139099691,0.0,4303652.139099691,0.0 
 01/30  14:00:00,4625376.405848705,0.0,4625376.405848706,0.0 
 01/30  15:00:00,4622824.624910258,0.0,4622881.587294894,0.0 
 01/30  16:00:00,4683619.576203095,0.0,4683619.576203095,0.0 
 01/30  17:00:00,4380139.300237653,0.0,4380201.9812639369,0.0 
 01/30  18:00:00,4502899.531396417,0.0,4502899.531396418,0.0 
 01/30  19:00:00,4923236.149785227,0.0,4923236.149785227,0.0 
 01/30  20:00:00,4824288.356084609,0.0,4824288.356084609,0.0 
 01/30  21:00:00,5455076.7099915579,0.0,5455076.7099915579,0.0 
 01/30  22:00:00,5576449.31220746,0.0,5576449.3122074599,0.0 
 01/30  23:00:00,5783106.708269256,0.0,5783106.708269255,0.0 
 01/30  24:00:00,6277825.534483024,0.0,6277825.534483023,0.0 
